desktopusdeReu01,desktopusdePho03,desktopusdeGen08,desktopusdeTra15,desktopusdePho16,desktopusdeGen19,desktopusdePho21,desktopusdeGen25,desktopusdeGen31,desktopusdePho33,desktopusdeGen34,desktopusdeGen36,desktopusdeLif38,desktopusdeGen39,desktopusdeBlo40,desktopusdeReu45,desktopusdeGen47,desktopusdeGen53,desktopusdePho54,desktopusdeGen58,desktopusdeLif59,desktopusdeGen60,desktopusdePho63,desktopusdeGen64,desktopusdeGen66,desktopusdeLif69,desktopusdeGen70,desktopusdeGen71,desktopusdeGen75,desktopusdeGen76,desktopusdeBus82,desktopusdeGen83,desktopusdeGen88,desktopusdeGen89,desktopusdeBlo90,desktopusdeGen92,desktopusdeVid93,desktopusdeGam94,desktopusenReu01,desktopusenPho02,desktopusenPho03,desktopusenLif04,desktopusenReu05,desktopusenGen06,desktopusenLif07,desktopusenGen08,desktopusenLif09,desktopusenLif10,desktopusenLif11,desktopusenLif12,desktopusenGam13,desktopusenReu14,desktopusenTra15,desktopusenPho16,desktopusenLif17,desktopusenLif18,desktopusenGen20,desktopusenGen19,desktopusenPho21,desktopusenLif22,desktopusenPho23,desktopusenPho24,desktopusenGen25,desktopusenVid26,desktopusenLif27,desktopusenGen28,desktopusenLif29,desktopusenLif30,desktopusenGen31,desktopusenGam32,desktopusenPho33,desktopusenGen34,desktopusenLif35,desktopusenGen36,desktopusenGen37,desktopusenLif38,desktopusenGen39,desktopusenBlo40,desktopusenGen41,desktopusenGen42,desktopusenLif43,desktopusenGam44,desktopusenReu45,desktopusenLif46,desktopusenGen47,desktopusenLif48,desktopusenGen49,desktopusenPho50,desktopusenPho51,desktopusenGen52,desktopusenGen53,desktopusenPho54,desktopusenLif55,desktopusenBlo56,desktopusenGen57,desktopusenGen58,desktopusenLif59,desktopusenGen60,desktopusenLif61,desktopusenBus62,desktopusenPho63,desktopusenGen64,desktopusenGen65,desktopusenGen66,desktopusenPho67,desktopusenBus68,desktopusenLif69,desktopusenGen70,desktopusenGen71,desktopusenLif72,desktopusenVid73,desktopusenTra74,desktopusenGen75,desktopusenGen76,desktopusenGen78,desktopusenLif79,desktopusenPho80,desktopusenLif81,desktopusenBus82,desktopusenGen83,desktopusenVid84,desktopusenGen85,desktopusenTra86,desktopusenPho87,desktopusenGen88,desktopusenGen89,desktopusenBlo90,desktopusenBus91,desktopusenGen92,desktopusenVid93,desktopusenGam94,desktopusesReu01,desktopusesPho03,desktopusesGen08,desktopusesTra15,desktopusesPho16,desktopusesGen20,desktopusesGen19,desktopusesPho21,desktopusesPho24,desktopusesGen25,desktopusesLif30,desktopusesGen31,desktopusesGam32,desktopusesGen34,desktopusesGen36,desktopusesLif38,desktopusesGen39,desktopusesBlo40,desktopusesReu45,desktopusesGen47,desktopusesPho51,desktopusesGen53,desktopusesBlo56,desktopusesGen58,desktopusesGen60,desktopusesGen64,desktopusesGen66,desktopusesLif69,desktopusesGen70,desktopusesGen71,desktopusesGen75,desktopusesGen76,desktopusesBus82,desktopusesGen83,desktopusesGen88,desktopusesGen89,desktopusesVid93,desktopusesGam94,desktopuszhPho03,desktopuszhGen20,desktopuszhGen19,desktopuszhPho21,desktopuszhGen25,desktopuszhLif30,desktopuszhGen31,desktopuszhPho33,desktopuszhGen34,desktopuszhGen36,desktopuszhLif38,desktopuszhGen39,desktopuszhBlo40,desktopuszhGen47,desktopuszhGen53,desktopuszhLif55,desktopuszhBlo56,desktopuszhGen58,desktopuszhGen60,desktopuszhGen64,desktopuszhGen66,desktopuszhLif69,desktopuszhGen75,desktopuszhGen76,desktopuszhGen83,desktopuszhGen89,desktopuszhBlo90,desktopuszhVid93,desktopuszhGam94
25.94040221,13.74730972,56.05438045,89.79505983,23.03039457,2083.932511,109.6543758,45.46356902,102.4141661,25.80492524,908.7951395,18.21083339,36.63819391,469.4439805,4.512875314,20.34218512,260.2540133,492.1526725,29.75982787,24.65261393,5.558039687,223.3667014,4.896202523,388.4667384,638.6463869,129.923418,9.924809385,3.420293795,183.0741774,856.0964505,4.339076217,58.32846581,108.0487162,774.8058323,3.092235835,7.065419347,1447.451876,13.5739011,533.1038864,45.83316054,80.97744876,207.9569364,373.336156,102.4624874,38.28484201,270.7783318,44.35978283,24.90221784,23.48378664,25.87983519,4.267473536,84.02156328,206.9580365,223.4328162,32.89543578,10.01864397,757.1652098,15644.42862,694.5687604,990.209719,43.94195072,25.86193087,313.8366921,260.8545977,118.3987178,17.87778831,267.8429565,220.252528,675.2945522,205.1761817,297.8611023,5011.358076,26.41679351,657.465135,20.20250471,315.6121286,2153.735919,144.1863147,103.9529748,166.7666889,74.44638726,20.87835422,79.22782195,3.384963981,1144.846472,30.2633644,339.6942224,183.8026668,80.94873203,143.3060928,1429.480634,65.89930887,166.4387669,43.09833533,47.51055548,810.1577538,27.94031559,2861.686929,36.93632163,16.00517806,136.7414569,4087.157465,14.434786,3042.18533,78.00873881,23.79050792,682.3176017,247.9808199,128.6756505,1276.477633,31.55565851,10.76384857,889.9148437,3907.848921,126.8699674,37.20392898,7.674852923,20.00984496,62.46610079,418.9223377,1055.49536,5105.020024,202.0637523,83.72062465,1152.141146,2919.323762,90.66658644,6.640755349,438.5003946,15830.80175,351.3513265,11.54780486,4.007376736,101.1173618,58.42965982,23.27035148,236.8136307,3366.050451,131.7495989,31.72340873,35.53814379,12.59794047,220.4403679,120.8574271,1321.866928,61.64209358,21.01221229,622.5580498,10.55548717,8.518187086,133.0013785,4.034521276,247.0634063,2.965037633,17.34567439,148.6125304,305.9334211,557.3813665,73.13589272,13.12151156,41.02353484,293.2329607,1068.761184,14.46070548,22.08686245,59.17375473,1324.9075,3550.166153,10.98001492,6.280612974,19.9582928,1088.023606,90.21091364,26.55289237,4.314925138,66.97263016,17.15734331,341.0346475,66.65763113,8.649299373,9.102344958,3.95376563,32.04349197,136.6622991,5.498970604,6.92150562,77.40988379,142.9198585,109.6774311,255.4773364,34.59425563,278.875642,444.9618457,25.61290631,153.4390568,23.37781231,1279.869169,21.35008322
21.4122609,9.147052016,41.69507088,73.43036931,19.67493654,1463.508275,88.01011733,33.39987232,52.68955666,18.37910333,492.9685781,15.15047883,27.17685394,274.8674018,4.629793797,14.99806332,105.4722106,425.879507,18.69928254,22.0738289,3.404811802,183.6293876,4.220965434,159.1504867,531.4134981,90.84271586,9.336716162,2.176251199,146.5189285,318.7604384,4.078166764,48.79855085,52.53357971,601.2750952,3.019781468,0.099913808,1154.268973,10.91335359,446.3189648,2.644294598,67.87991586,171.3828923,237.5273803,68.19772404,31.44666182,270.7733938,25.31622904,21.41464169,22.88984627,23.47859717,5.568970729,56.45296303,208.601605,215.2535361,15.83816297,9.051200956,638.6652435,15155.65894,533.1011541,328.1903646,38.36926368,21.89684427,275.6851711,253.2656313,112.1603073,16.57838936,202.8090176,184.4210393,673.5648561,194.3147971,263.3359788,3187.881359,25.08860527,589.2854731,15.24318111,291.6113856,2016.373553,134.2640196,80.4584168,214.4005721,105.7075224,18.53829544,84.34683996,4.055646526,562.5420604,24.85302166,316.0487286,163.3529003,71.42686455,200.7091821,1022.485814,65.79562651,137.764343,31.67922824,36.55314427,591.1302267,25.61554264,2188.365041,30.47514983,13.3114328,83.97321685,4072.463976,14.50979765,3437.103841,63.98891668,24.09868884,420.6093265,177.4263279,120.183114,1115.099968,34.36877662,9.128259431,857.8038327,4190.735513,91.9240775,31.70796521,6.603533556,16.90842953,57.62440548,286.541914,703.7381127,4784.006863,187.5429176,70.88595403,681.1764827,2436.555034,96.51084521,7.258638977,247.4108987,16707.07066,263.3747787,8.921206084,3.547644531,88.29368824,43.86046555,23.25382421,214.2134422,2514.111679,113.1421874,32.93519723,29.26237562,11.9423994,127.1384258,115.8448688,971.1643461,47.73761411,20.26674464,331.9500408,12.79621176,6.102751418,77.34665726,2.981376882,191.7559437,4.48589038,17.17941937,145.829124,176.0928548,513.2548871,55.31074784,12.99694425,28.08505776,209.4364799,746.6984604,12.80509535,18.04473416,43.95850484,1094.407649,3677.789161,13.48367107,4.072045825,17.20059019,975.5499547,70.69217317,23.98122242,2.548930797,64.01103689,12.55683308,367.4458671,53.0208957,5.872238732,4.162549174,3.667377269,23.42778716,104.4733978,4.598891626,6.404997551,63.27899829,103.7559758,88.42483146,227.818485,27.16814288,238.8882661,349.583486,20.19429608,123.3638203,15.53638917,1174.299975,14.72016998
22.29794655,13.50777054,46.04863496,83.20281696,22.20443115,1668.061969,89.99474198,26.84620889,77.1495561,23.44618617,665.9167926,16.28032578,30.12985862,333.6972104,5.199967125,18.04872422,95.57026111,484.3522556,26.61792946,24.95841145,6.179894892,209.3187972,0.920890533,457.6428834,467.5948289,120.5948924,9.165465619,2.796171735,187.2166572,443.6426665,3.829000745,50.33953433,73.30260192,802.2916017,3.675665917,9.205368302,1184.38282,11.6728913,474.9520843,55.8655322,70.61022766,175.9912558,309.1361409,84.4872276,33.90609494,260.8994504,34.42921907,23.09433085,24.80882245,24.08762719,4.263824786,70.00313819,214.3756448,189.4558054,24.3470615,11.30580203,677.9629679,14274.28247,481.3999147,690.9272323,41.60752005,23.71465136,278.7336716,214.1774098,113.1073708,16.68854795,206.8168506,196.3035543,564.6399996,224.8699186,276.9312932,3568.731571,25.04176729,603.7298814,17.56847192,307.5597513,1897.54734,121.2259368,89.60184539,105.8304179,90.04440519,18.11574326,85.3358853,3.675492208,830.6868671,25.18882768,299.0227517,171.2467441,73.60200034,61.23806092,1175.09884,58.76133277,164.9184917,35.76889956,33.2693067,627.2949611,29.89510969,2368.390967,31.75991832,13.42622015,84.89690885,4976.303225,14.22309787,2316.648429,63.33202296,26.36039615,481.2645393,181.158361,114.9092145,1190.980713,28.75116294,8.529459042,810.15455,3881.011908,78.28571598,35.85360778,6.957031419,19.65925735,46.97091483,319.3236324,1178.632734,4420.367359,183.7715338,69.2863414,663.6518807,2340.502038,95.28063944,8.018106438,321.0912729,16615.27777,289.8791047,9.26907992,3.035969387,61.4156852,44.20665425,23.64484639,187.1689063,2291.331861,90.87750815,22.01306815,21.81710961,12.84539335,137.9386541,108.2372646,913.6347224,34.16035756,18.09887192,241.0321432,8.141417079,8.401798313,86.00212696,2.352666388,161.0465268,3.157811948,9.50505636,125.5132501,178.8777193,367.7309468,45.84739922,10.49211881,26.4545004,204.6450375,728.1080467,11.33218072,16.68270983,40.83764766,797.0997789,3052.603122,12.32142748,6.494788445,20.39083617,967.9051613,85.57182678,24.60043706,4.077328659,65.11161562,15.30905292,378.4797032,80.6997867,7.523083004,7.775847246,4.839041197,30.25837966,119.1727714,6.057949141,8.068669349,67.73201929,134.7009878,103.715094,212.7348269,31.53239545,241.6368704,368.8784654,22.41308848,140.7303839,24.39353405,1265.371018,16.31866176
35.14302304,19.41159398,54.92188116,86.65994021,25.03105368,1815.119437,163.8960109,30.72678652,111.5777629,31.53627686,1230.406046,17.93069271,21.55128485,535.007113,6.439485115,31.03394607,140.4300639,733.580719,38.99034424,30.87876551,4.105045374,228.932108,9.548007582,612.6603359,617.9255047,114.9785029,10.04429539,3.934148339,205.4999598,664.6623645,7.262037511,56.15821885,115.0705087,1083.934613,3.772796389,13.9409315,1521.53261,15.86634692,550.2894352,88.38915307,86.69123719,202.9894108,358.8040536,138.5614861,25.85465631,292.9787001,17.72125148,19.81275165,17.15781067,19.95843146,4.336510975,91.51420601,317.2723661,250.9386812,41.67475697,7.70357588,782.5898963,16504.22667,573.8568623,1572.140895,42.27022038,25.16702157,298.9271231,220.6018065,91.81651246,16.45704733,258.7239897,221.6320041,599.8221783,213.1169586,285.4591597,5051.605496,22.70889908,623.0566624,16.90878425,261.2657777,1537.367554,125.3798805,99.80841163,198.6025558,63.9266865,18.5650054,110.4448847,2.36477635,1059.514767,19.2514457,347.7498932,183.8973774,78.5565431,128.3518426,1697.539362,68.23371692,113.7885755,36.03278409,32.09708376,859.7888973,17.80900378,2132.35434,27.24345653,13.27446668,146.5771707,2794.719116,14.55022802,2735.470064,77.18132441,24.39678482,654.4488358,182.0721219,116.057731,1120.175416,31.11646919,8.433629072,961.1283405,3764.486107,77.70275845,26.2637618,8.410476203,12.15542888,53.32006672,442.3629736,1732.603713,3848.171499,176.8462281,71.01195601,1275.550092,3265.08003,96.92016241,7.573779679,418.5792994,14812.19206,327.4510374,16.84705482,6.24447475,103.7220918,88.12936221,30.66309821,221.934901,4100.275428,187.5306847,46.33309533,34.84175562,11.92813181,228.3280783,121.947596,1559.526215,81.30187656,17.22768289,810.0343513,13.59781509,13.56768069,164.8076131,6.222946426,328.2801064,4.817653689,22.89353225,167.5057145,347.291676,618.9480979,58.49632734,11.80969817,40.37629265,297.535928,1249.061618,11.4658803,21.69109726,70.95072484,1298.395641,3251.671869,13.43508738,8.955058298,23.20653281,1178.428598,94.28958646,31.90594669,4.167488752,73.1281021,20.22689229,400.7277011,73.72440739,7.946147079,10.48083739,5.883805238,32.86883585,142.9570584,2.673898909,9.155112855,79.15619883,147.7317147,113.3484581,263.3156413,31.15565934,246.990594,417.4059355,30.29408758,175.7332686,27.37107942,1299.587967,19.10590376
25.05322867,16.47697344,53.59134301,97.08419043,27.95996444,2043.48595,137.2259051,34.94352096,134.9834202,33.00071707,1086.350625,18.72330543,55.50608595,565.1215641,5.717049672,25.41520993,113.1840986,687.2900873,39.06873204,28.06253043,12.0119457,244.6916447,5.950863739,688.4586231,599.8735314,163.8073935,9.160444512,3.953829749,207.3315937,668.4409601,6.291855924,62.03364555,134.7021458,993.9627589,3.210255592,16.26094262,1399.312062,15.1592836,571.0695116,89.50033769,82.76167676,269.2626132,372.1080825,182.8052402,55.40023509,311.2886942,80.88688585,31.50963244,28.68024796,28.06731912,4.517311596,84.0728956,239.3525379,261.9814504,59.48339482,12.95406432,842.3214181,16536.23066,783.5701182,-277.0263607,47.02583338,29.10725677,317.829101,234.747916,145.2218074,17.39912758,333.5880843,280.3927829,757.2548101,215.9949188,312.0806441,5881.638594,35.54363359,686.7720223,18.48915977,356.7905533,2410.723874,130.6484179,116.7415404,181.1226257,135.3816603,20.57703374,110.9477331,7.174536322,1065.155001,36.74016471,413.4722526,191.0279446,91.3660738,156.9516098,1738.539326,84.89825632,227.9783083,35.33726073,52.9502883,991.9335103,42.20272416,2798.473768,45.97397823,13.59368871,184.044524,4739.063551,14.85776351,3410.628283,89.19623513,22.8307803,784.0303174,226.1553706,132.4935334,1517.419336,32.05171569,8.546227738,1108.616741,4751.009342,104.2045442,49.46190064,7.570024423,36.71649548,59.10995012,470.2487478,857.2331495,3967.415544,198.6371964,80.33754826,1461.16042,3469.30912,98.32514223,7.025722341,520.7019249,15240.00343,391.3366582,15.01688893,5.888810248,106.8893458,85.37660973,31.30992105,242.9921366,4299.990217,187.1667319,47.72048365,35.82081232,18.41284067,241.8968881,124.6195121,1733.665805,97.93403678,29.97142575,821.6512697,12.03823522,8.917429253,161.2447705,7.601830193,337.758714,4.016761178,29.31580836,187.9394878,369.709056,689.658192,90.98935842,14.77868217,39.02259094,337.8345579,1402.039861,13.74715901,25.80645727,87.72410723,1556.038995,3449.389942,12.77092579,9.193972343,22.60351755,1208.794399,108.2280369,26.8592055,9.007205163,81.07073433,21.88877753,482.3480412,94.15173284,11.97104696,13.49186669,5.353595286,41.38490865,181.8428532,9.295157299,7.835984965,100.761045,173.2712578,133.4108703,247.7885274,43.17212408,272.4866219,436.9325189,23.13515736,191.4165703,19.98355769,1243.101204,24.94198673
26.222928,16.85814958,65.70028003,99.92516979,25.15106698,1991.132851,144.523504,38.34941343,110.8224325,34.47177831,1117.723611,16.93551559,46.98011092,566.3621102,6.570405337,26.97714058,102.8064075,645.0947712,39.5484444,29.6077909,10.30408665,227.1546723,10.04967971,493.075569,712.9906788,167.9643874,11.16654567,2.949060499,212.1653359,710.8860305,6.610246347,65.72776115,123.8607497,1025.915517,3.610568968,10.30240395,1516.69068,14.34145387,566.3612055,86.67397338,83.79441449,265.7826999,371.9474267,206.9195564,50.21010545,389.8177036,61.02723687,29.10813854,28.07576697,30.18595352,4.787485117,96.08708308,248.4182191,294.9881899,46.22097633,12.16311373,802.4935716,15945.26892,592.5528976,-343.1718711,45.85060108,24.11689286,304.4858436,222.1835289,138.7409226,9.8699353,366.4495478,264.8003841,668.4847022,222.2658306,309.1070323,5012.89359,30.34752897,685.9369221,16.70467149,344.0068348,2162.844067,135.0973628,111.9271319,245.1752676,112.7639852,20.85744257,88.40199345,4.802910489,1127.76739,35.08679838,465.5311323,198.0957873,91.24481912,116.8326122,1832.316109,74.13403719,204.7382634,44.50416734,36.97149994,844.8056086,37.30471542,2176.20361,37.27482828,14.42099324,158.2348001,2598.71439,17.64376223,2876.441435,83.25316605,22.82382965,779.3700937,250.5464389,118.1581523,1446.615572,30.47406166,9.687222466,1063.474244,4195.502208,109.5040086,50.15637675,7.8651125,28.64045573,69.49451832,443.510013,1461.755707,3682.442254,207.0944674,80.13643156,1521.450195,3380.419556,109.9930126,7.528884121,576.5656356,15019.36941,367.4217308,15.37716996,5.558062077,116.9595799,80.52865552,29.21845517,228.7873551,4265.598645,179.9339766,46.65788404,37.03816101,17.01063133,229.612679,128.7221523,1658.080396,74.89955295,27.29157772,904.2325752,14.99361217,11.69029848,150.0900178,6.421895545,339.2536932,4.679344477,23.22388623,151.9510795,390.2857941,661.5052734,93.9490366,12.71202812,47.00081261,328.583769,1305.497337,17.34132069,22.95397413,85.58379161,1498.76038,3547.762048,12.31601882,7.802324815,22.10350967,1243.214358,106.4470084,26.5702267,7.689597443,74.4362409,18.01067795,439.2382589,76.36002063,12.32345743,12.67927968,5.395718904,33.79646411,156.3996216,7.819705748,9.052611724,83.91549826,154.0574052,112.9070719,237.1462073,38.2559687,246.5640548,478.0225417,22.111541,165.3195645,26.30850787,1259.013902,19.93180782
28.87681939,16.33063055,61.6239751,108.3612358,24.73048567,1849.017401,137.0816441,48.14648466,85.59778296,32.78670787,1080.80913,20.69712493,37.60073073,515.390479,8.422381479,30.2668237,78.55966242,727.1151267,35.08737421,30.07642448,7.493010017,250.7570892,4.951264153,563.3602418,628.7666799,140.891297,9.43584456,3.72262509,180.1370028,900.8695552,5.177488742,49.92302587,127.6614341,1130.525363,3.713131646,12.44771073,1550.383598,15.06056294,548.1748266,71.89152102,87.72557512,219.0956049,332.8401425,125.2911001,49.31948171,309.2904364,36.87100984,31.24095486,24.94018972,31.1441877,4.421195997,80.81310454,245.2342131,234.5304194,38.53188422,9.901952579,770.0511046,15555.19829,707.8490883,318.6466786,45.72896945,26.48055168,296.5332901,242.660265,118.9314289,15.63570774,268.3595722,248.2001551,727.2112044,216.0855181,306.4035737,4620.543725,27.23661455,631.0602753,18.69382334,310.9442723,2036.5145,138.7876583,99.277105,129.4891969,95.25212064,20.70632822,95.508748,3.580134941,1067.09669,30.68942026,422.2422818,186.3493526,88.30346593,97.89552719,1981.38807,72.61009456,156.6061342,43.37797819,61.87459226,877.3898258,28.87770076,2795.385984,37.1744709,17.17357685,158.9636572,2570.865792,14.66151602,2899.534694,91.20329378,26.38094608,699.3177248,240.3001591,123.6593978,1245.086161,28.44970685,9.250103635,1083.568399,4895.660899,93.38361654,46.77669973,7.757892831,20.46606865,64.81443918,420.5626908,1029.626181,3458.384982,205.5644481,81.67959687,1212.402878,3192.974177,102.6912729,7.608699613,497.2854152,15114.14457,335.2386612,18.62747235,6.571617907,111.5671209,73.58867401,29.63945792,255.3706456,4137.448321,179.5542581,52.90623432,38.45114999,14.54240327,230.3846549,127.9201661,1633.937747,72.53815415,22.4564441,804.2945278,15.81225607,11.91518226,155.4308182,8.198006771,404.7503757,4.794474622,25.14787575,186.9419626,371.4337497,686.6589711,80.46395737,14.42498667,37.56770763,344.3289816,1202.975986,19.8622195,24.97353847,72.16908167,1565.119677,3735.331967,13.86236647,7.615712233,23.49215278,1168.96187,106.1987392,32.09739865,5.968624706,81.20123281,20.05496124,403.9747717,70.74637827,10.24048073,13.41925043,5.682834098,33.94822926,178.9016003,5.455609129,8.984239642,72.01895998,150.6532333,142.2141322,235.0516873,34.4218692,264.6681518,429.6404383,23.91695454,181.1173193,31.60076175,1245.248968,22.69465788
30.38398355,13.28894696,45.00714233,89.24865475,20.60975945,1849.912337,115.414957,30.81653619,99.87604158,27.67060211,908.7074602,16.32805364,25.67932637,490.1801042,5.599568066,22.96394592,140.5640139,555.8767069,29.82875094,27.38062481,4.699693393,229.8538288,6.560441112,432.2598923,541.0240549,117.7468369,9.220374048,2.335500976,189.4018672,844.7396773,5.331853538,67.59471404,115.8409849,844.8435409,3.437902179,8.462671147,1354.769976,12.97272855,559.8891492,69.80243319,79.1361695,184.432154,304.9486058,160.8202328,33.75108939,304.1874055,35.28077703,23.29231353,22.72112693,24.14308703,4.264451502,82.08749187,210.6909477,225.5965827,32.94164949,7.838608707,758.3602576,14005.13749,609.7322743,108.8316577,45.61046424,25.59710197,293.170207,238.5406801,112.9422336,13.65579915,252.2819489,224.291223,616.3265552,223.7197973,301.4168934,4169.666569,35.87200841,645.7325254,16.26785007,287.7069078,2258.040454,142.2247316,108.3187496,236.3583518,69.73675729,19.01300424,102.876973,4.057258751,954.6943516,22.79314941,496.0164545,182.7826455,77.59626587,85.79700052,1571.500248,70.80217967,133.9433567,41.78820375,40.94997201,844.7062365,25.63981532,1968.228334,29.44160734,14.01336169,126.339717,4312.81012,19.89424061,3080.436274,78.81185037,24.70330813,603.486748,242.6464673,125.2906832,1260.164321,32.37887969,7.396049035,951.0780033,4054.459043,98.7247288,38.63050641,7.669535494,16.42139995,63.32258499,378.335373,1112.331305,3526.006829,202.4989099,80.14967488,1139.275914,3075.735047,104.7493942,8.270739905,419.57354,16022.33488,325.5111397,13.36132581,4.883763792,96.38072961,55.36112807,27.52185619,218.7389775,2810.322319,119.4844857,43.14380371,34.85353858,14.43537536,166.9259371,110.1754207,1339.437455,60.26334728,20.37451539,659.5936265,11.84243282,9.063063372,125.6188801,6.475604408,304.9259561,4.326217066,20.37769302,133.4680035,264.9170679,574.2191502,63.9227059,15.68481256,33.66109868,274.7466954,1046.418241,12.73748012,18.46074219,51.36639846,1356.144038,3426.801612,12.41671626,6.350460297,23.53189789,1213.662008,98.5093265,25.13659227,4.340579871,85.59609349,18.86070682,470.6481864,76.62682036,7.977792403,11.85000742,5.552523501,40.01383498,159.5800792,3.657265201,7.878636819,78.72274977,134.2291101,120.9728397,217.8280816,27.02941234,254.3513299,413.1771936,25.759446,149.2444402,19.36286232,1215.129561,17.89198022
12.82293449,8.804951793,46.20086597,79.30897562,17.26312076,1626.018388,60.09530854,20.02432498,60.72725723,18.9614652,601.5377771,15.29120373,19.35499213,269.5688465,3.900664527,10.47595816,66.37817301,478.3391294,15.5148049,24.12586351,3.539435278,176.9671897,-0.7173997,66.83915425,419.8845155,100.9431623,7.801035055,2.519994017,170.8127695,454.5046986,2.019825632,56.25444177,47.05390291,628.9787373,2.566949619,-2.662103014,1229.310691,11.39230747,436.1184025,23.95613154,72.92102107,188.3975961,266.5324195,103.7981548,34.98724634,272.7452154,33.41088046,18.89618989,22.01779434,27.89377895,4.620132049,61.00856738,184.3724636,220.9109734,16.2734194,8.9253862,613.0334527,12278.58183,454.7106316,181.2485979,39.18401989,22.86753741,274.9787711,241.3120678,114.6714644,12.56047321,232.2244923,203.5644084,678.5894606,198.5353549,268.4005917,3330.352012,27.76812784,590.749702,16.51997597,289.9847696,2246.40067,129.4397058,93.65764531,153.0286086,71.8313255,19.29059046,64.03848181,3.505615835,681.2602874,23.3209398,386.687025,166.0816746,74.04507448,95.67547833,1156.676405,72.05063148,139.7725435,40.98075013,30.70663423,607.908354,28.05906299,2892.857393,27.99235305,14.07599128,101.7420149,4849.553855,18.77561618,2820.267854,62.51484707,25.02438019,434.1451047,209.8098912,121.464405,1118.403836,34.04239519,8.736814925,952.6824005,3362.7357,89.04489953,37.26466482,6.455558684,20.13119545,41.47269469,269.7217843,1304.870351,3354.137495,206.4866252,62.63570652,647.3413743,2417.511087,87.39288378,7.106572917,283.8962047,16971.56734,300.3785288,7.232761756,3.304409584,72.9708037,40.72119678,21.3775742,196.3201716,2143.917776,62.84385172,30.87845587,22.46619615,11.43434688,118.0961104,107.0489337,819.1566097,47.28229754,19.14403868,275.0799796,10.23210649,4.94960707,93.99375222,2.64704083,198.9923058,4.162839078,16.28184396,134.2405119,177.2917596,420.1203533,33.27673633,11.57255366,26.82417853,188.769645,677.0887631,9.382857255,18.1003951,42.75145224,959.7498304,3494.742326,12.32849564,3.427334295,18.95840495,1027.060611,80.66952363,20.70578499,3.454113124,59.88891015,12.83514952,369.5614682,63.08485313,6.413875808,3.938384876,3.034369075,22.62928658,146.5056437,1.868691264,6.462083331,68.01949875,106.2989594,88.00473755,162.0221643,23.43449963,239.3408306,374.9650497,16.66925422,113.8968709,18.18545253,1101.457011,13.54675673
20.9511596,11.93459415,50.53791908,80.78119303,17.99499209,1597.301811,78.7898027,24.38989713,71.65197006,21.63743007,776.4258825,18.05996092,22.37561126,443.2968905,5.315287943,21.88181708,83.33035207,578.4574739,23.35101754,20.59182168,4.356130451,206.2602544,3.690931668,421.509397,410.6196934,104.3483997,8.468032704,2.756918746,170.8548058,536.1535138,4.82921016,48.97594139,72.75809526,788.0306494,3.012767618,8.148207552,1220.823835,12.01199924,436.2084128,42.3189676,67.7267123,164.0398839,288.9465255,120.1761985,28.16050838,288.0876911,34.6597823,23.83368107,21.98496823,25.68480384,5.168377346,72.13141784,198.3254909,225.8641644,21.56104356,8.453977264,640.3054129,11252.13068,454.1660448,634.3078225,39.7052937,22.58775381,242.7806883,202.8336418,110.510993,14.85441519,199.466691,178.9112695,479.976429,188.0735315,253.5658535,3812.007696,29.1305062,551.0863294,17.21946424,268.8120101,1971.694834,120.5947598,102.6274954,152.0942781,61.30083946,19.08898343,93.25484725,3.494286403,725.0213966,22.45472035,323.8296959,167.2492619,70.52937039,41.80999167,1374.020751,57.08294441,129.2740758,40.38495916,36.94985631,614.6483535,25.8782389,1852.091603,26.10180617,14.04000174,83.14910891,5634.079283,15.33287208,2524.968576,63.21368685,26.422972,468.3775387,232.0534574,123.8892177,1110.416479,27.32221276,8.511662512,913.9822753,3668.555937,60.13866728,34.39598574,6.657256968,18.13504137,48.21797054,329.8144398,1188.412589,3233.787086,199.7383656,55.36966811,677.3941947,2450.741317,77.85974584,8.128427263,319.5465983,17397.23415,292.7156163,10.77513,3.054725848,78.3795315,40.17044018,23.29697946,198.3737668,2078.430844,79.2450878,35.88764826,25.6696985,10.02859497,136.9446151,111.0774854,905.4204464,34.82336186,16.01669305,301.9805115,9.203785122,6.929278134,98.74293021,3.261674896,225.1500162,4.214552487,16.50443268,97.70483602,194.2427629,384.8811568,49.94013393,9.303263917,24.99940998,206.936646,742.8590093,10.29307818,15.71076511,37.2309194,863.9891889,2893.371538,11.04753579,4.993217884,21.50347252,948.9921451,68.98912362,22.84542895,3.211955881,56.07578729,15.7526851,299.7469937,51.48643871,6.879305303,7.984387015,4.805901018,27.89425652,112.0894498,0.78270022,7.016354348,64.7867455,113.5421362,103.5485248,124.9989766,24.80586838,232.0702446,358.3440309,18.37762595,136.5783446,16.57999858,1112.034791,17.76212217
