desktopspdeReu01,desktopspdePho03,desktopspdeGen08,desktopspdeTra15,desktopspdePho16,desktopspdeGen19,desktopspdePho21,desktopspdeGen25,desktopspdeGen31,desktopspdePho33,desktopspdeGen34,desktopspdeGen36,desktopspdeLif38,desktopspdeGen39,desktopspdeBlo40,desktopspdeReu45,desktopspdeGen47,desktopspdeGen53,desktopspdePho54,desktopspdeGen58,desktopspdeLif59,desktopspdeGen60,desktopspdePho63,desktopspdeGen64,desktopspdeGen66,desktopspdeLif69,desktopspdeGen70,desktopspdeGen71,desktopspdeGen75,desktopspdeGen77,desktopspdeBus82,desktopspdeGen83,desktopspdeGen88,desktopspdeGen89,desktopspdeBlo90,desktopspdeGen92,desktopspdeVid93,desktopspdeGam94,desktopspenReu01,desktopspenPho02,desktopspenPho03,desktopspenLif04,desktopspenReu05,desktopspenGen06,desktopspenLif07,desktopspenGen08,desktopspenLif09,desktopspenLif10,desktopspenLif11,desktopspenLif12,desktopspenGam13,desktopspenReu14,desktopspenTra15,desktopspenPho16,desktopspenLif17,desktopspenLif18,desktopspenGen20,desktopspenGen19,desktopspenPho21,desktopspenLif22,desktopspenPho23,desktopspenPho24,desktopspenGen25,desktopspenVid26,desktopspenLif27,desktopspenGen28,desktopspenLif29,desktopspenLif30,desktopspenGen31,desktopspenGam32,desktopspenPho33,desktopspenGen34,desktopspenLif35,desktopspenGen36,desktopspenGen37,desktopspenLif38,desktopspenGen39,desktopspenBlo40,desktopspenGen41,desktopspenGen42,desktopspenLif43,desktopspenGam44,desktopspenReu45,desktopspenLif46,desktopspenGen47,desktopspenLif48,desktopspenGen49,desktopspenPho50,desktopspenPho51,desktopspenGen52,desktopspenGen53,desktopspenPho54,desktopspenLif55,desktopspenBlo56,desktopspenGen57,desktopspenGen58,desktopspenLif59,desktopspenGen60,desktopspenLif61,desktopspenBus62,desktopspenPho63,desktopspenGen64,desktopspenGen65,desktopspenGen66,desktopspenPho67,desktopspenBus68,desktopspenLif69,desktopspenGen70,desktopspenGen71,desktopspenLif72,desktopspenVid73,desktopspenTra74,desktopspenGen75,desktopspenGen77,desktopspenGen78,desktopspenLif79,desktopspenPho80,desktopspenLif81,desktopspenBus82,desktopspenGen83,desktopspenVid84,desktopspenGen85,desktopspenTra86,desktopspenPho87,desktopspenGen88,desktopspenGen89,desktopspenBlo90,desktopspenBus91,desktopspenGen92,desktopspenVid93,desktopspenGam94,desktopspesReu01,desktopspesPho03,desktopspesGen08,desktopspesTra15,desktopspesPho16,desktopspesGen20,desktopspesGen19,desktopspesPho21,desktopspesPho24,desktopspesGen25,desktopspesLif30,desktopspesGen31,desktopspesGam32,desktopspesGen34,desktopspesGen36,desktopspesLif38,desktopspesGen39,desktopspesBlo40,desktopspesReu45,desktopspesGen47,desktopspesPho51,desktopspesGen53,desktopspesBlo56,desktopspesGen58,desktopspesGen60,desktopspesGen64,desktopspesGen66,desktopspesLif69,desktopspesGen70,desktopspesGen71,desktopspesGen75,desktopspesGen77,desktopspesBus82,desktopspesGen83,desktopspesGen88,desktopspesGen89,desktopspesVid93,desktopspesGam94,desktopspzhPho03,desktopspzhGen20,desktopspzhGen19,desktopspzhPho21,desktopspzhGen25,desktopspzhLif30,desktopspzhGen31,desktopspzhPho33,desktopspzhGen34,desktopspzhGen36,desktopspzhLif38,desktopspzhGen39,desktopspzhBlo40,desktopspzhGen47,desktopspzhGen53,desktopspzhLif55,desktopspzhBlo56,desktopspzhGen58,desktopspzhGen60,desktopspzhGen64,desktopspzhGen66,desktopspzhLif69,desktopspzhGen75,desktopspzhGen77,desktopspzhGen83,desktopspzhGen89,desktopspzhBlo90,desktopspzhVid93,desktopspzhGam94
2.628820007,2.654569499,5.30960685,2.804515,1.366047382,57.93795853,19.00570075,4.351164636,12.00977001,3.09076065,23.30628554,2.813449085,5.88307083,8.846064763,2.366449213,3.281609007,7.65674985,6.786195836,3.674690825,6.468300168,3.299450599,6.209993223,1.42298324,15.76945945,19.38886021,5.822094493,2.0284448,2.386751395,8.641283609,32.18048279,2.436889193,10.16940305,6.446320015,18.2474387,1.760765482,1.510420843,34.76347896,4.185611005,26.16775037,15.44812531,34.70587554,17.25806622,39.97437094,10.03059694,9.123344168,38.77816328,8.423406687,9.278836675,8.263065322,6.01915806,4.359267082,12.01591006,19.25787534,33.77302177,7.75977158,7.307601024,91.89491361,2113.743785,100.2530908,19.98898473,15.98201304,7.158612745,41.97671676,28.79591196,30.71961783,4.50815783,24.63230576,40.13110627,101.3271674,22.95539057,30.25539896,375.4356894,5.711715238,69.74438778,5.858650052,54.92578221,107.5935811,38.96024006,17.32507536,15.88764418,15.96302665,9.499431577,15.99809831,2.77983978,78.99407429,8.494302023,23.4781067,16.4285319,15.45242364,20.66189337,154.7325995,15.64210832,19.48886804,13.58859118,8.884993254,61.70604768,18.78170359,230.4386354,12.30430933,4.744851458,18.81062698,364.9038392,4.8286624,116.533091,12.31580122,10.7166664,58.77470505,22.12578421,30.64486032,38.86627532,7.402455307,3.96653887,193.0185389,805.5513873,4.567626641,11.88348878,3.884317912,6.164264577,13.54490317,35.37432257,36.13766749,83.45278851,8.631348574,19.32469403,105.5985514,159.8699419,25.08488245,4.560907613,70.72219585,615.0570516,75.8826329,2.488491261,1.77311968,6.534954308,3.50097581,4.384586978,9.861080988,58.32053599,11.48705309,4.567671513,7.461098803,2.56887427,14.00729761,7.866361211,34.93293681,10.0343301,5.927388387,10.40791812,3.651645421,1.68311287,4.471657838,1.348655649,10.47757724,5.217325513,3.402257093,7.10265244,12.72061405,17.04080068,4.300326785,4.245640762,3.925212891,11.58082702,49.54767512,2.554642303,3.500574397,3.72902635,52.15485847,60.61049989,1.952501493,4.795502787,9.571216571,52.4141055,16.11684613,6.542211221,3.617571338,15.10363283,4.466305374,24.83445487,9.374136283,9.280505343,3.64326213,4.643752552,8.529150802,9.381244191,4.297316764,3.714225431,9.990475989,11.89847642,22.13521284,12.94822804,7.0289493,16.8491455,36.88426503,8.518018841,16.102928,3.374629294,83.17315331,5.531848148
2.285480356,2.748452508,5.14667798,3.030279045,1.761557912,56.49193496,20.14753642,5.264693224,11.6903295,3.289332638,20.33655135,5.120522392,7.544719924,6.539875784,2.75439882,3.34571737,7.679121449,7.064763822,4.036283262,6.229769531,3.433832648,5.286050592,1.624216672,20.46870464,12.3403597,7.570902064,2.04459167,2.584364644,8.632407894,31.04342877,2.174898274,10.09128249,5.893988973,25.62084101,1.748128036,1.474957606,34.09647261,3.95514575,27.20600334,16.96053179,19.44153832,17.88778813,44.39407112,12.6336743,9.192121846,43.33797207,8.579795859,8.599017257,8.105341371,6.614559972,4.469074753,11.93643998,18.15556041,33.06697556,7.957503226,7.206895476,126.4645701,2077.114865,104.5893323,19.60021851,15.95728261,7.561511232,40.43504423,28.79573831,25.16545717,5.192638106,24.37158197,37.02275733,101.4036375,23.12118153,32.87081775,364.2373167,7.270593573,69.71367183,5.831793296,51.84225501,114.1290585,32.15797427,16.50488155,15.94530086,14.79979888,10.20072525,14.47699653,4.108028436,85.47160597,8.388235544,22.9050409,17.57971863,16.68959895,4.213180299,150.3919592,16.41587902,18.88803278,14.56404916,6.338520725,55.30334538,19.35197725,250.9197346,8.602669311,5.814674141,19.04635763,333.349099,5.382049998,108.3330863,14.35612528,10.49170372,53.5670864,21.05773378,35.96060376,38.06160974,7.275427062,3.737007257,117.766818,796.8092543,4.672512782,12.14848157,4.322928995,6.547697768,13.31889543,33.47569049,35.44088407,67.81523243,8.312033103,21.08649697,101.9230561,151.5569594,24.39627211,3.684783886,70.61688169,605.6144694,64.62455048,2.516047573,1.984424675,6.28738802,3.349523271,4.509850776,11.08487905,56.55378276,13.64103775,3.460913283,6.861941633,2.404001233,12.85552265,7.479756602,32.89486227,9.486232192,6.404543392,10.09909557,3.648452862,1.635428386,4.81919795,1.362050005,11.40124096,5.518200344,3.358830687,6.732535582,11.16935917,16.54072536,3.770441869,4.162722758,3.10536502,10.83287135,47.70730093,2.295044267,3.173694656,3.602163575,41.44410305,58.40265087,2.061025269,6.42999734,9.111560888,49.89908025,16.17666071,5.761979355,3.644078255,14.79253856,6.063262233,24.14896135,9.512005061,9.236188444,3.558629751,4.945562007,8.061076797,8.899719144,3.548011498,4.025415144,9.799383545,11.9673658,21.69158848,12.46288944,6.853264697,15.84273536,36.2190113,8.091853241,15.75254068,2.760399392,80.94677099,5.164235072
2.668528124,2.607166244,5.285412773,3.363781527,1.349703473,54.52335977,19.37430209,4.559262857,10.64491797,3.166644827,27.6346767,3.798951173,6.958642484,8.441336595,2.490010923,2.930848133,7.427758975,7.718272885,2.950254718,5.996219147,3.204606624,6.44955209,1.851654147,16.75488811,17.37333111,5.619356921,1.674141035,2.446688426,8.732992122,32.6630391,2.567587298,9.994812087,6.460958887,20.71174123,1.245969,1.497109879,35.34126981,4.352245083,26.08385458,15.72285046,21.82554035,28.82885401,41.29086961,11.60186809,9.355001069,41.58579926,8.491506685,8.603844567,8.181987484,6.698951448,4.525244967,12.04076034,18.42481116,30.17803462,7.841576937,7.77130142,117.2257166,2114.366923,97.39267241,21.3574428,16.14529792,6.270586502,38.25378451,28.75242271,21.24734265,4.831613219,22.39445797,35.28104823,101.191677,24.36980246,31.55174754,381.2055881,5.837955083,69.50129229,5.566950289,51.01700221,100.5840058,38.85079248,16.19135349,15.69980473,15.28156738,10.46821367,14.69146258,3.238448358,88.47560312,8.531245491,22.59901606,17.15672932,17.03347737,9.958156263,145.1426509,15.40829512,17.23725095,13.42557473,9.066082109,54.71749302,21.29024849,218.3439156,12.15011169,4.855308202,20.60895294,357.9068031,5.384236472,101.2815453,11.90115073,11.5277329,40.70680594,21.78992851,29.18987386,39.09202561,8.032644861,5.000916875,163.9077304,794.4592089,4.838731427,12.22277641,3.756786789,7.075027178,14.15289004,31.51431595,32.59077864,75.20985745,9.649812217,29.40803586,109.8379882,134.6209783,24.22720971,4.315008694,68.95311993,592.0784834,67.40354964,2.475443331,1.844698607,5.938298345,2.930853444,4.702166118,8.862835741,53.13216739,10.68902889,3.014464354,6.763363668,2.44429299,10.71196984,7.044332399,30.07865471,9.131042062,5.807991713,10.03726764,1.777519278,1.603785264,6.220569267,1.106699883,5.590364482,5.412361979,3.108047627,6.224894869,10.88000976,15.86780235,4.189727473,3.395252136,2.607579044,10.21324402,45.75377954,2.569211694,2.783096771,3.392822273,37.85514196,54.60803043,1.937213463,5.425513732,10.12307957,44.2654013,16.91894377,6.860880509,4.817804615,15.64314422,4.227528205,25.45649478,9.866198456,9.66725358,3.722330261,4.703549275,8.468226871,12.16255545,3.957979477,3.791751344,10.05014814,12.22883445,22.74962976,13.5374109,7.306426229,18.0171058,36.4201633,9.041391405,16.50221869,3.273158343,87.6743194,5.659140671
2.106356982,2.444593185,4.693133836,2.843594704,1.216073191,50.81189203,19.17031553,4.258681706,9.708265117,3.139387536,30.91251571,2.269291156,5.396368523,4.25428428,2.135523026,2.660573098,7.101540908,6.706175462,3.229384945,5.498157375,3.170551869,4.950321888,1.791271252,13.73783049,11.48308594,6.834650288,1.395475554,2.411160798,8.325478396,29.64938775,1.850499161,9.310339364,5.477420725,20.50810151,1.39444886,1.352472396,31.08904307,4.008417678,26.47715441,15.62919448,21.65609009,18.7346046,45.92780293,11.98009665,7.679147238,33.43589,7.949019696,8.561271333,8.087986538,6.791745494,4.436228726,11.92342344,20.47984765,32.12506792,7.80282425,7.314309355,93.91690464,1846.251463,103.3999824,20.55561501,16.6878163,6.841108578,38.27923569,28.56387099,20.1586893,4.788317337,21.21994165,37.56340412,100.7236629,23.10304412,32.74021712,287.3395439,5.816355574,68.93547237,5.457309655,47.48676916,98.91658496,38.96861741,16.65154296,16.31937744,13.56083247,9.290429939,15.18252697,1.990172602,77.08005537,8.324930711,21.3098322,16.54449759,18.57839673,6.061536916,140.5808207,16.21306061,17.65511898,13.48683178,8.810702161,55.43575536,22.21556032,193.5977643,9.364935991,5.996097549,19.14652988,348.9027285,4.451076936,92.59458856,11.66475709,10.33690172,71.2948369,21.47560458,30.08431464,39.98185847,7.672998511,5.143534452,145.6048663,705.2483783,4.729156353,14.1860245,3.781337479,5.759505993,13.81591503,30.38625744,39.27583197,66.39733626,8.836051437,17.79733945,94.97981842,159.9341736,20.59508726,3.975312679,66.26801926,582.6219733,59.20108727,2.414170012,1.98897312,6.06332456,2.870899859,4.518145318,8.823826166,52.38124723,12.93342397,3.602948426,6.373221129,2.296980301,10.20714837,6.924156249,29.40854283,9.069549836,6.284962538,9.885377956,1.505190832,1.576969225,4.740235629,1.269759625,10.46356934,5.110851796,3.714893221,5.90579342,10.6031013,16.05451556,5.232921374,2.966359181,3.132106545,10.64540566,46.35079498,2.289032577,2.838406264,3.279769864,39.85221478,55.53932819,3.205174928,5.04858545,9.546732765,49.50080069,16.75754552,5.624041558,4.995626574,15.37780989,7.148845346,24.83437801,9.672039446,9.403146,4.173490788,4.616691592,7.761560474,11.98682127,4.63463533,3.800902257,9.563154338,13.29244635,22.16196928,12.92845026,7.826653191,19.53894473,37.47676092,8.509412476,16.08574965,4.5519153,87.44665848,5.205292343
2.784003749,3.125989394,4.800740608,3.063860181,0.846958638,51.81465105,18.97254275,3.616015516,10.16840309,3.113184328,17.66522681,4.775323409,4.842459964,5.1275235,1.819804222,2.794777137,6.866811401,7.4203829,3.017890547,4.981089563,2.492869695,4.74661566,1.128110425,25.37719836,14.32462759,5.831566682,1.324783923,1.585224596,7.975275722,29.96501198,2.137966502,9.023308205,5.463389029,18.89461535,1.389737907,1.39515113,33.8759059,3.651539254,27.84167941,16.09367712,21.97247412,17.99318282,37.99826654,12.73579858,7.522676914,40.72623224,7.416487396,7.822098417,7.691589174,6.705982822,4.375275256,12.02761302,17.58736328,30.4695468,7.330170969,7.111559309,139.3962656,1892.777873,99.84537489,20.77266939,16.29116245,6.406923929,40.85056583,28.45193897,22.76115215,4.99581626,20.91321908,40.34262697,100.8422664,22.62686318,27.14136058,308.2264808,5.714063192,69.15873598,4.953929516,44.23039901,271.7847682,37.02610383,15.80306969,15.0158673,14.36755647,9.735756878,15.43977365,1.995000257,84.03596916,8.255681055,21.19209008,17.11477926,19.44973581,7.850189989,142.6453065,15.52358479,18.31758502,13.37510624,15.52126217,51.935721,20.65649918,195.7944888,9.242034964,5.936532058,20.43025179,357.1776324,5.546059677,95.46391932,13.77548829,10.37238326,67.33445184,22.77409591,33.62756829,40.41218759,7.644500541,4.853867609,126.0875979,698.7652984,4.76600866,12.49891943,4.415096062,5.595229639,14.61586187,32.3323785,37.50831678,64.7998787,8.381012864,19.07738861,96.02463983,153.8268126,25.60678935,2.666973754,64.27026136,567.5205381,56.38788015,2.658738349,1.86565709,6.289929364,2.934736379,4.517644365,10.81793639,56.61548611,12.16362803,5.678470128,5.997028582,2.217758249,11.15735822,6.764759703,30.8412189,9.115126132,5.709929452,9.96053315,1.159924098,1.608228072,9.902733999,1.287112714,11.27281982,4.648710066,3.583321484,5.998420107,12.04337025,16.4250357,4.168328285,2.934670968,2.869511432,10.92440081,47.36426382,2.296794988,2.927732001,3.542281405,41.52410283,55.24220259,2.747585632,6.227551976,9.949235073,47.33878916,16.72427358,6.776048139,4.56657319,15.20352062,3.15365935,24.79039539,8.918028223,9.53680477,3.92100887,4.645438471,8.006265703,9.978903306,4.143756904,3.833505513,9.573922802,13.92710781,22.57919434,13.33671238,7.502605865,17.84869234,37.9386124,8.872986983,16.38289176,5.311598124,86.94262486,5.535055962
2.182693501,2.58374714,4.813019093,3.086117337,1.230441273,50.029201,18.71334974,4.171002294,9.973646808,3.065360265,23.31861678,3.014486194,4.647596374,6.993674488,1.791453842,2.70271109,7.082035416,6.660401787,3.384293432,4.674633547,2.967773047,5.246529274,1.279608982,19.23201675,18.78431428,6.471642835,1.821443769,2.187934377,8.527196999,29.654996,2.067227135,9.186023182,5.661627088,20.96549952,1.444559523,1.377807799,35.47933823,3.831565809,27.06344855,15.6462697,19.33415279,19.47168865,44.4508495,11.6747829,7.551616104,35.24356808,7.784611514,8.807388299,8.057063732,6.678190519,4.708407635,12.05395696,17.37986726,30.9040771,7.596887546,6.648042592,153.2887258,1965.722286,93.36174309,22.51318533,15.06842498,7.154186423,38.6517861,28.541316,23.03289719,4.46271256,20.51011655,40.30173161,100.6054119,24.1594421,31.55823386,285.0229228,5.685248435,68.85658965,4.72460089,43.13336465,866.7663431,40.06924855,17.09178446,15.61578619,13.90314593,10.02433084,15.55397356,2.817929768,76.40594674,8.174497555,21.91453222,16.04431452,16.60655208,6.993893347,166.9006567,15.79717084,17.32728848,13.69264305,7.589130927,52.80951999,17.48365059,198.8107087,9.302031307,6.030029259,22.13025247,340.7681636,5.553569477,113.5093727,11.5778276,10.20127985,46.64248308,20.15149909,31.04316265,37.03047445,7.821779625,3.936853308,175.0703005,722.0419147,4.956403881,12.64136027,4.478329396,6.409033266,13.72546194,32.25425636,37.27005548,68.18557377,8.291133634,17.3146953,103.88245,166.4868843,20.12963815,1.915446407,64.83740511,572.1552002,64.82993305,2.524838009,1.729746779,6.328925721,3.498220812,4.396124814,10.09093749,52.27021925,11.80488062,4.625125623,5.601556363,2.268450182,10.54766759,9.759831915,36.39978123,8.780969098,5.212360154,10.11036647,2.728471423,1.840379766,5.665404564,1.31355179,10.49133901,4.125028465,3.610120218,5.568156279,11.59636605,16.45004258,4.268409865,3.151637758,2.589039308,11.1060974,47.1261586,2.227783194,2.879523251,3.405737063,40.97054496,58.63910091,2.475569123,5.195313868,9.171036767,46.51855626,16.01548521,5.733453656,4.109597276,15.00646652,5.06133273,24.20977308,9.89743729,9.491469558,3.673993906,4.611039879,8.282465784,10.06987725,3.643660748,3.867879084,9.809213511,13.52572243,21.81525274,12.54271184,6.841131855,18.53419058,38.2649582,8.159146901,15.78612116,5.221858614,83.06177573,5.180929921
2.61337145,2.537419332,5.142845084,3.09107731,1.408441002,50.92047946,19.35639761,6.403114458,10.22783,3.168712692,20.90621169,3.254751417,5.166556274,6.923530823,2.500916151,3.217957298,7.580208084,8.314833807,3.703685918,4.723641405,3.052611922,6.490129439,1.346205355,14.84181205,10.45594164,6.222724564,2.065706671,1.638184113,8.597329354,31.59847546,2.148670638,9.27604383,5.861719143,20.47568779,1.262672528,1.471230992,33.99487448,3.4971104,28.0789279,17.08414992,20.58467077,18.74809611,38.89967144,11.83006105,7.178138731,35.2812643,7.820706573,8.311352774,8.28884554,6.692613963,4.334089857,12.14827556,17.87693096,31.60254591,7.459719713,6.714395569,171.2918908,2285.951352,98.37104733,19.51006611,15.19513834,6.213893416,41.17301697,28.46528181,20.37177012,5.073230801,19.2283614,33.74179617,101.2118077,22.28623532,29.21222592,317.5321409,5.744681923,69.76725157,5.129475474,42.07381508,-9.341872022,36.3765719,16.24092386,15.33570698,14.23325924,10.13787458,15.09019879,3.154159192,80.89446692,7.551817599,20.70330224,16.65316401,15.10956172,7.413232211,167.7913179,15.28716223,17.98704384,13.14095348,13.60867787,60.41368263,16.22660001,203.4075436,8.21614155,6.241542278,20.20042172,344.9901661,4.676214097,136.8830305,11.76121512,10.00179029,68.40229867,21.64862819,35.73149531,36.55470232,7.26082238,4.357847551,136.618053,744.1295455,5.029610197,11.39623574,4.138247851,6.16847506,13.61582726,30.48359504,42.83356152,63.9889451,8.181568808,17.90975648,116.8601987,171.6807212,24.3000432,3.204820839,62.9014826,620.0888706,67.17317004,2.313413118,1.822130846,6.594203151,3.427798382,4.622827938,12.2098315,54.24230458,12.48052998,1.658813381,5.610195799,2.110602395,10.85322246,8.874743949,37.81595103,8.872909759,5.666027722,10.28017655,4.602307259,1.885630061,8.640948769,1.305694983,13.72529305,4.102246381,3.604079979,5.296659709,14.5593015,16.89109293,4.706313742,2.693528156,3.058428738,11.84950343,48.1061067,2.484415997,2.996429489,3.34450149,43.41108985,58.4381012,2.610314696,5.417076617,9.376023433,54.28722711,16.22707213,6.11355855,4.150071723,15.45449549,4.864004481,24.19596673,8.88847032,9.187399077,3.926446503,4.396258443,7.919871827,10.97723864,3.55710403,3.652412964,9.499743987,13.56710556,22.03362243,12.74057517,6.627440676,17.78358768,39.54340911,8.336987498,15.91854984,5.412713445,80.18840523,5.345983372
2.11501638,2.537345917,4.761340068,2.999883065,1.151852582,48.96811593,18.9181859,4.062200523,9.801983072,3.09880119,21.67093533,3.362570253,4.559770669,7.013883256,2.195105514,2.830483455,7.505427327,5.383814775,3.062339773,4.416441731,2.440101393,3.810222385,1.529415824,21.67539798,16.30733046,6.497793678,1.728386889,2.192911601,8.397498321,30.42839571,2.196419606,8.541921044,5.498351045,19.24686338,1.498201689,1.352453316,32.02852621,3.05777084,25.71864211,16.01020652,19.55229896,18.09660022,41.97384023,11.35605489,7.32415529,51.75131469,8.214064439,8.265082014,8.408893728,6.978178511,4.572602353,12.0925797,19.98420728,32.3963735,7.158375574,6.461366503,120.757861,1997.932947,100.9022017,19.51983729,15.33924236,7.143200378,43.0873054,28.35008818,16.17944183,6.17291947,19.11996166,35.91966571,100.5287327,24.93346401,30.6888607,312.3771028,5.465969304,68.87140894,6.327028259,43.50366981,211.8768015,38.94383193,15.73569207,15.55316362,14.34347991,10.57390632,15.25673524,3.290898002,84.5137312,8.241401061,21.56821613,16.49280248,15.97952438,5.657506773,150.6142054,15.41499876,15.06616742,13.5028523,11.30688205,54.10517408,18.30601113,211.5937753,13.15943457,5.44963628,19.69832077,359.9107345,4.46057299,129.2856559,13.25593367,11.20435657,62.85792203,22.55775963,36.90182388,35.38485743,7.685868236,4.953369065,143.2219304,744.0542152,5.28629551,12.56102294,4.390090717,6.287971343,14.45558657,32.16826904,35.69723123,63.06031189,8.54373105,21.55655411,100.1814494,171.6357615,20.95767105,3.404413142,60.3301887,601.0347985,59.164854,2.578776556,1.759473057,6.212587169,2.891161991,4.421318682,9.303891046,51.39360604,12.38712141,4.203261976,5.763517886,2.247279235,11.40588403,8.974974711,38.57331683,8.519023415,5.374892734,9.725083107,3.248547355,1.820836293,5.672231229,1.340005591,12.81514519,3.884807453,3.075038352,4.905201392,10.76059808,16.1373724,3.700691017,2.965485551,2.664822864,11.18053477,46.39950846,2.61257152,2.586511016,3.075448687,40.08853174,54.4483786,2.525415976,5.333577056,8.944944541,49.6037191,15.75388528,5.943203687,4.062180266,15.1585675,5.004595625,23.29202098,7.659151873,9.093932093,3.819511746,4.463685748,7.823556899,6.195134433,3.737359382,3.798677576,9.249022069,11.99855555,21.61682161,12.27899636,6.338015681,17.31268786,39.51381631,7.950797664,15.60650022,4.176152676,79.53211081,5.061579365
2.365107829,2.406664661,4.518808055,3.046587202,3.179049369,47.65449257,18.09120873,3.701760721,9.21871218,2.951313947,24.318877,3.181434375,5.016422829,8.855763976,2.34257753,2.855895073,7.151159981,5.257648352,3.440803938,4.142293323,3.277633666,5.47344918,1.158139334,14.73401473,18.23979446,5.633355572,1.445615373,2.129824309,7.749197971,29.33239288,1.879370058,8.707512956,5.826178377,23.43683339,1.085935715,1.323881631,31.88526177,2.893915215,27.68876112,15.85225032,19.05322628,19.57336991,39.82059594,12.01857246,9.289901303,43.67280263,9.024004929,10.14758584,8.409972193,7.735620907,4.556773795,12.25517827,20.19918394,30.53600442,7.228168147,7.050447898,164.8417584,2119.154062,96.65925158,20.25717764,15.01730176,7.072953149,44.48703666,28.44338462,32.81632938,4.723795137,29.73788556,28.77114709,100.4726229,26.67151881,28.53664368,343.3316214,6.163635919,68.8182749,6.564524492,49.66774156,137.1105692,38.38123769,16.57696393,15.2294581,14.33948734,9.618710104,18.03113913,3.238445766,91.49757504,8.748865104,21.33404853,15.83163445,15.85634243,6.109979744,141.154857,15.05711497,17.11887634,13.43615837,6.930989586,54.22980653,20.20385361,200.8100433,9.606189726,7.14349008,24.47403167,958.3644378,4.817458266,110.2222086,12.30689553,11.8455216,60.78369597,20.87759327,50.86634393,39.98310438,7.66582721,5.011291199,171.6474161,716.955773,4.999726929,14.47189397,4.43965394,7.198750269,15.63562424,32.72828759,35.57065433,64.02046068,9.497728295,21.55994665,94.80643574,176.4100651,25.81467386,4.725585133,59.88571988,641.4287889,63.15551068,2.295004011,1.736225826,6.106209686,3.117232113,4.280998747,9.166441157,50.52001255,10.38397168,3.769109143,5.499401924,2.436057502,10.5198302,8.57597521,34.97338337,8.409151776,5.634485859,9.376076856,5.613069397,1.962933659,6.65426164,1.561449843,11.34553351,3.726457017,3.294291509,5.335298463,13.41509667,15.90518798,5.152363483,3.489450609,2.93622631,10.62531431,46.15733936,2.55413055,2.547177379,3.019353518,38.77649723,55.9976661,2.944104765,5.534084381,8.392034832,49.60304811,16.088937,6.275689066,5.881552063,14.95728664,4.4715405,22.36085032,8.441830503,9.148194937,4.12111355,4.31779177,6.948707337,13.39125466,3.23784444,3.665551059,9.228207678,11.60287664,21.08114325,11.70005556,6.599653223,16.88455989,38.62697854,7.452290135,15.16863406,4.304962869,75.54566579,5.253843325
2.843363191,2.496292611,5.00147655,3.385867453,1.384976529,47.50799542,19.17462002,3.730742051,9.968391904,3.14606602,18.7334011,2.881423621,6.855338006,6.420474489,2.384657114,3.041110052,6.975864525,5.372515755,3.863712527,5.0406306,2.805354106,5.026334974,1.471833979,23.07879382,9.693423646,9.358108517,1.499028759,1.429996471,8.099716963,30.73853427,2.283623626,8.970830282,6.039657781,21.29810976,1.328822817,1.428409799,32.29899667,3.453475375,26.12165682,19.11523852,19.96746782,18.56823669,45.03251537,12.75678737,9.288208387,38.76487454,9.16571558,9.796965656,8.692211072,7.212919487,4.887269681,12.0382821,21.95134606,35.91708211,7.541627331,7.467084013,141.2051611,1877.580842,97.07111003,22.0722936,14.76491435,6.446855315,41.20681872,28.53829229,28.50376602,5.420242646,27.45612101,38.75370128,100.5061833,31.14694516,28.91117743,319.5816253,6.021739276,68.91585367,5.653751076,52.48942947,157.7827123,42.15882694,21.73232783,14.77389965,14.39192052,10.05825814,20.02927078,3.046794432,114.9966047,8.596136497,24.21842221,17.23297668,16.32233685,7.468091244,172.1281032,15.80563086,19.0907664,13.96025238,12.66402302,53.46280477,19.36248857,200.7029568,14.9710082,4.820909276,19.59742343,623.6682257,6.967203802,106.9953412,13.57775465,12.12331923,54.07461322,22.04571053,33.8348167,39.369802,8.957449521,5.076579326,151.8145639,755.2614547,5.080228088,14.53265949,4.418220683,8.34556717,16.12038552,35.06137672,35.55161029,72.11994676,10.59481123,24.73143012,88.36081937,157.7592161,22.60425758,4.278858516,58.9324959,656.6256767,66.02166855,2.14084178,1.787237924,6.068210118,3.193707724,4.358422564,9.31728448,48.98427554,10.72096695,2.160561881,5.177292401,2.608449819,10.37067671,9.98067762,32.29264577,8.131784315,6.521745292,9.077740822,3.942862638,1.861054765,5.966078925,1.884691295,10.87286008,4.176807821,3.096159924,5.816803766,10.35708272,15.77997472,4.50402176,3.383573277,2.627445671,10.67676077,45.847841,2.664099843,2.499211171,3.042824448,38.07190319,55.11873707,3.60819118,5.29009891,9.221945395,49.34676076,16.19719195,5.802731819,3.860310344,15.83938871,3.69140284,22.38828537,8.626756977,9.39954729,4.010696338,4.740214647,7.206282642,9.289156191,3.003450704,3.979751787,9.279318267,12.0841418,21.93431781,12.58093024,8.175287636,19.5383194,40.41688972,8.216436185,15.79714845,4.445369917,82.34805016,5.349032353
